,wheel-base,length,width,height,curb-weight,engine-size,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,make,fuel-type,aspiration,num-of-doors,body-style,drive-wheels,engine-location,engine-type,num-of-cylinders,fuel-system,wheel-base,length,width,height,curb-weight,engine-size,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,make,fuel-type,aspiration,num-of-doors,body-style,drive-wheels,engine-location,engine-type,num-of-cylinders,fuel-system,lnprice
105,115.6,202.6,71.7,56.3,3770,183,3.58,3.64,21.5,123.0,4350.0,22,25,mercedes-benz,diesel,turbo,four,sedan,rwd,front,ohc,cinco-seis,idi,2.7225509384049063,2.228644348290085,2.7703246732433158,0.940292938533508,2.4256139920921087,1.4322773716794253,0.6967592926664975,1.202918842237038,2.81586182017176,0.5373523147037097,-1.6306041956097048,-0.5852334767659535,-0.7604776362998633,9.0,0.0,1.0,0.0,3.0,2.0,0.0,3.0,1.0,3.0,10.360912399575003
106,115.6,202.6,71.7,56.5,3740,234,3.46,3.1,8.3,155.0,4750.0,16,18,mercedes-benz,gas,std,four,sedan,rwd,front,ohcv,ocho-doce,mpfi,2.7225509384049063,2.228644348290085,2.7703246732433158,1.0187323911744695,2.3663122554492344,2.675175282303755,0.3229391058409549,-0.4152904369192836,-0.4377362972206401,1.3678747089328285,-0.8315984851086141,-1.4114454439649466,-1.7239787139648488,9.0,1.0,0.0,0.0,3.0,2.0,0.0,5.0,0.0,5.0,10.439512977323862
107,96.6,180.3,70.5,50.8,3685,234,3.46,3.1,8.3,155.0,4750.0,16,18,mercedes-benz,gas,std,two,convertible,rwd,front,ohcv,ocho-doce,mpfi,-0.35507425783852303,0.4919119334254925,2.21890197236967,-1.216792009092904,2.2575924049372977,2.675175282303755,0.3229391058409549,-0.4152904369192836,-0.4377362972206401,1.3678747089328285,-0.8315984851086141,-1.4114454439649466,-1.7239787139648488,9.0,1.0,0.0,1.0,0.0,2.0,0.0,5.0,0.0,5.0,10.464702061835247
108,120.9,208.1,71.7,56.7,3900,280,3.8,3.35,8.0,184.0,4500.0,14,16,mercedes-benz,gas,std,four,sedan,rwd,front,ohcv,ocho-doce,mpfi,3.5810463878833385,2.656986423705119,2.7703246732433158,1.0971718438154312,2.6825881842112316,4.478595780072389,1.3820963018466574,0.33388052565308757,-0.5116817089795584,2.1205356287029673,-1.3309770541717958,-1.6868494330312775,-1.9992647361548446,9.0,1.0,0.0,0.0,3.0,2.0,0.0,5.0,0.0,5.0,10.62035125971339
109,112.0,199.2,72.0,55.4,3715,280,3.8,3.35,8.0,184.0,4500.0,14,16,mercedes-benz,gas,std,two,hardtop,rwd,front,ohcv,ocho-doce,mpfi,2.1394219538535206,1.9638510653062449,2.908180348461726,0.5873154016491866,2.316894141580172,4.381113591003815,1.3820963018466574,0.33388052565308757,-0.5116817089795584,2.1205356287029673,-1.3309770541717958,-1.6868494330312775,-1.9992647361548446,9.0,1.0,0.0,1.0,1.0,2.0,0.0,5.0,0.0,5.0,10.72326738402944
110,102.7,178.4,68.0,54.8,2910,140,3.78,3.12,8.0,175.0,5000.0,19,24,mercury,gas,turbo,two,hatchback,rwd,front,ohc,cuatro-o-menos,mpfi,0.6330054104291056,0.34393921646393477,1.07010467888291,0.35199704372630475,0.7256308749963732,0.3843438391922456,1.3197929373757338,-0.3553567599134938,-0.5116817089795584,1.8869512053260276,-0.3322199160454325,-0.9983394603654501,-0.8981206473948613,10.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0,5.0,9.711297461543568
111,93.7,157.3,64.4,50.8,1918,92,2.97,3.23,9.4,68.0,5500.0,37,41,mitsubishi,gas,std,two,hatchback,fwd,front,ohc,cuatro-o-menos,2bbl,-0.8248170509493609,-1.2993367455828326,-0.5841634237380215,-1.216792009092904,-1.23527988332801,-0.7854424296306528,-1.2034933236966752,-0.025721536381650905,-0.16660312077127354,-0.8901080503775881,0.6665372220809308,1.4802964412315294,1.4418105412201034,11.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,8.592115117933497
112,93.7,157.3,64.4,50.8,1944,92,2.97,3.23,9.4,68.0,5500.0,31,38,mitsubishi,gas,std,two,hatchback,fwd,front,ohc,cuatro-o-menos,2bbl,-0.8248170509493609,-1.2993367455828326,-0.5841634237380215,-1.216792009092904,-1.1838850449041856,-0.7854424296306528,-1.2034933236966752,-0.025721536381650905,-0.16660312077127354,-0.8901080503775881,0.6665372220809308,0.6540844740325362,1.0288815079351097,11.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,8.73052880173936
113,93.7,157.3,64.4,50.8,2004,92,2.97,3.23,9.4,68.0,5500.0,31,38,mitsubishi,gas,std,two,hatchback,fwd,front,ohc,cuatro-o-menos,2bbl,-0.8248170509493609,-1.2993367455828326,-0.5841634237380215,-1.216792009092904,-1.0652815716184365,-0.7854424296306528,-1.2034933236966752,-0.025721536381650905,-0.16660312077127354,-0.8901080503775881,0.6665372220809308,0.6540844740325362,1.0288815079351097,11.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,8.805225202632306
114,93.0,157.3,63.8,50.8,2145,98,3.03,3.39,7.6,102.0,5500.0,24,30,mitsubishi,gas,turbo,two,hatchback,fwd,front,ohc,cuatro-o-menos,spdi,-0.9382032423899088,-1.2993367455828326,-0.8598747741748479,-1.216792009092904,-0.7865634093969265,-0.6392191460277905,-1.016583230283905,0.453747879664667,-0.6102755913247828,-0.0076780065091494295,0.6665372220809308,-0.30982948769962243,-0.07226258082487372,11.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,6.0,8.94754601503218
115,96.3,173.0,65.4,49.4,2370,110,3.17,3.46,7.5,116.0,5500.0,23,30,mitsubishi,gas,turbo,two,hatchback,fwd,front,ohc,cuatro-o-menos,spdi,-0.4036683398844715,-0.07661482121628115,-0.12464450634331763,-1.7658681775796266,-0.3418003845753677,-0.3467725788220659,-0.5804596789874389,0.6635157491849305,-0.6349240619110889,0.35567554096609,0.6665372220809308,-0.44753148223278794,-0.07226258082487372,11.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,6.0,9.20623194393164
116,96.3,173.0,65.4,49.4,2328,122,3.35,3.46,8.5,88.0,5000.0,25,32,mitsubishi,gas,std,two,hatchback,fwd,front,ohc,cuatro-o-menos,2bbl,-0.4036683398844715,-0.07661482121628115,-0.12464450634331763,-1.7658681775796266,-0.424822815875392,-0.05432601161634132,-0.01972939874912505,0.6635157491849305,-0.3884393560480282,-0.37103155398438886,-0.3322199160454325,-0.1721274931664569,0.20302344136512213,11.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,9.047703788498627
117,95.9,173.2,66.3,50.2,2833,156,3.58,3.86,7.0,145.0,5000.0,19,24,mitsubishi,gas,turbo,two,hatchback,fwd,front,ohc,cuatro-o-menos,spdi,-0.4684604492790686,-0.061038745746644425,0.288922519311912,-1.452110367015783,0.573423084279662,0.774272595466545,0.6967592926664975,1.862189289300724,-0.7581664148426192,1.108336460736229,-0.3322199160454325,-0.9983394603654501,-0.8981206473948613,11.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,6.0,9.44375103564617
118,95.9,173.2,66.3,50.2,2921,156,3.59,3.86,7.0,145.0,5000.0,19,24,mitsubishi,gas,turbo,two,hatchback,fwd,front,ohc,cuatro-o-menos,spdi,-0.4684604492790686,-0.061038745746644425,0.288922519311912,-1.452110367015783,0.7473748450987605,0.774272595466545,0.7279109749019587,1.862189289300724,-0.7581664148426192,1.108336460736229,-0.3322199160454325,-0.9983394603654501,-0.8981206473948613,11.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,6.0,9.607033787697222
119,95.9,173.2,66.3,50.2,2926,156,3.59,3.86,7.0,145.0,5000.0,19,24,mitsubishi,gas,turbo,two,hatchback,fwd,front,ohc,cuatro-o-menos,spdi,-0.4684604492790686,-0.061038745746644425,0.288922519311912,-1.452110367015783,0.757258467872573,0.774272595466545,0.7279109749019587,1.862189289300724,-0.7581664148426192,1.108336460736229,-0.3322199160454325,-0.9983394603654501,-0.8981206473948613,11.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,6.0,9.581145019820722
120,96.3,172.4,65.4,51.6,2365,122,3.35,3.46,8.5,88.0,5000.0,25,32,mitsubishi,gas,std,four,sedan,fwd,front,ohc,cuatro-o-menos,2bbl,-0.4036683398844715,-0.12334304762519353,-0.12464450634331763,-0.9030341985290606,-0.3516840073491801,-0.05432601161634132,-0.01972939874912505,0.6635157491849305,-0.3884393560480282,-0.37103155398438886,-0.3322199160454325,-0.1721274931664569,0.20302344136512213,11.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,1.0,8.85209276347713
121,96.3,172.4,65.4,51.6,2405,122,3.35,3.46,8.5,88.0,5000.0,25,32,mitsubishi,gas,std,four,sedan,fwd,front,ohc,cuatro-o-menos,2bbl,-0.4036683398844715,-0.12334304762519353,-0.12464450634331763,-0.9030341985290606,-0.2726150251586808,-0.05432601161634132,-0.01972939874912505,0.6635157491849305,-0.3884393560480282,-0.37103155398438886,-0.3322199160454325,-0.1721274931664569,0.20302344136512213,11.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,1.0,9.010547069270189
122,96.3,172.4,65.4,51.6,2403,110,3.17,3.46,7.5,116.0,5500.0,23,30,mitsubishi,gas,turbo,four,sedan,fwd,front,ohc,cuatro-o-menos,spdi,-0.4036683398844715,-0.12334304762519353,-0.12464450634331763,-0.9030341985290606,-0.27656847426820574,-0.3467725788220659,-0.5804596789874389,0.6635157491849305,-0.6349240619110889,0.35567554096609,0.6665372220809308,-0.44753148223278794,-0.07226258082487372,11.0,1.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,6.0,9.13550906135318
123,96.3,172.4,65.4,51.6,2403,110,3.17,3.46,7.5,116.0,5500.0,23,30,mitsubishi,gas,std,four,sedan,fwd,front,ohc,cuatro-o-menos,spdi,-0.4036683398844715,-0.12334304762519353,-0.12464450634331763,-0.9030341985290606,-0.27656847426820574,-0.3467725788220659,-0.5804596789874389,0.6635157491849305,-0.6349240619110889,0.35567554096609,0.6665372220809308,-0.44753148223278794,-0.07226258082487372,11.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,6.0,9.13550906135318
124,94.5,165.3,63.8,54.5,1889,97,3.15,3.29,9.4,69.0,5200.0,31,37,nissan,gas,std,two,sedan,fwd,front,ohc,cuatro-o-menos,2bbl,-0.6952328321601643,-0.6762937267973282,-0.8598747741748479,0.23433786476486518,-1.2926048954161222,-0.6635896932949342,-0.6427630434583627,0.15407949463571832,-0.16660312077127354,-0.8641542255579281,0.06728293920511279,0.6540844740325362,0.8912384968401117,12.0,1.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,8.612321536507814
125,94.5,165.3,63.8,54.5,2017,103,2.99,3.47,21.9,55.0,4800.0,45,50,nissan,diesel,std,two,sedan,fwd,front,ohc,cuatro-o-menos,idi,-0.6952328321601643,-0.6762937267973282,-0.8598747741748479,0.23433786476486518,-1.0395841524065244,-0.5173664096920719,-1.1411899592257513,0.693482587687826,2.914455702516984,-1.2275077730331676,-0.7317227712959778,2.5819123974968536,2.6805976410750847,12.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,3.0,8.867709208039386
126,94.5,165.3,63.8,54.5,1918,97,3.15,3.29,9.4,69.0,5200.0,31,37,nissan,gas,std,two,sedan,fwd,front,ohc,cuatro-o-menos,2bbl,-0.6952328321601643,-0.6762937267973282,-0.8598747741748479,0.23433786476486518,-1.23527988332801,-0.6635896932949342,-0.6427630434583627,0.15407949463571832,-0.16660312077127354,-0.8641542255579281,0.06728293920511279,0.6540844740325362,0.8912384968401117,12.0,1.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,8.802221746402456
127,94.5,165.3,63.8,54.5,1938,97,3.15,3.29,9.4,69.0,5200.0,31,37,nissan,gas,std,four,sedan,fwd,front,ohc,cuatro-o-menos,2bbl,-0.6952328321601643,-0.6762937267973282,-0.8598747741748479,0.23433786476486518,-1.1957453922327606,-0.6635896932949342,-0.6427630434583627,0.15407949463571832,-0.16660312077127354,-0.8641542255579281,0.06728293920511279,0.6540844740325362,0.8912384968401117,12.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,1.0,8.831857935197906
128,94.5,170.2,63.8,53.5,2024,97,3.15,3.29,9.4,69.0,5200.0,31,37,nissan,gas,std,four,wagon,fwd,front,ohc,cuatro-o-menos,2bbl,-0.6952328321601643,-0.2946798777912086,-0.8598747741748479,-0.15785939843993702,-1.025747080523187,-0.6635896932949342,-0.6427630434583627,0.15407949463571832,-0.16660312077127354,-0.8641542255579281,0.06728293920511279,0.6540844740325362,0.8912384968401117,12.0,1.0,0.0,0.0,4.0,1.0,0.0,3.0,2.0,1.0,8.90231952852887
129,94.5,165.3,63.8,54.5,1951,97,3.15,3.29,9.4,69.0,5200.0,31,37,nissan,gas,std,two,sedan,fwd,front,ohc,cuatro-o-menos,2bbl,-0.6952328321601643,-0.6762937267973282,-0.8598747741748479,0.23433786476486518,-1.1700479730208482,-0.6635896932949342,-0.6427630434583627,0.15407949463571832,-0.16660312077127354,-0.8641542255579281,0.06728293920511279,0.6540844740325362,0.8912384968401117,12.0,1.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,8.895492631451633
130,94.5,165.6,63.8,53.3,2028,97,3.15,3.29,9.4,69.0,5200.0,31,37,nissan,gas,std,two,hatchback,fwd,front,ohc,cuatro-o-menos,2bbl,-0.6952328321601643,-0.6529296135928732,-0.8598747741748479,-0.23629885108089857,-1.017840182304137,-0.6635896932949342,-0.6427630434583627,0.15407949463571832,-0.16660312077127354,-0.8641542255579281,0.06728293920511279,0.6540844740325362,0.8912384968401117,12.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,8.961750799330497
131,94.5,165.3,63.8,54.5,1971,97,3.15,3.29,9.4,69.0,5200.0,31,37,nissan,gas,std,four,sedan,fwd,front,ohc,cuatro-o-menos,2bbl,-0.6952328321601643,-0.6762937267973282,-0.8598747741748479,0.23433786476486518,-1.1305134819255984,-0.6635896932949342,-0.6427630434583627,0.15407949463571832,-0.16660312077127354,-0.8641542255579281,0.06728293920511279,0.6540844740325362,0.8912384968401117,12.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,1.0,8.92252495730139
132,94.5,170.2,63.8,53.5,2037,97,3.15,3.29,9.4,69.0,5200.0,31,37,nissan,gas,std,four,wagon,fwd,front,ohc,cuatro-o-menos,2bbl,-0.6952328321601643,-0.2946798777912086,-0.8598747741748479,-0.15785939843993702,-1.0000496613112746,-0.6635896932949342,-0.6427630434583627,0.15407949463571832,-0.16660312077127354,-0.8641542255579281,0.06728293920511279,0.6540844740325362,0.8912384968401117,12.0,1.0,0.0,0.0,4.0,1.0,0.0,3.0,2.0,1.0,8.987071812848821
133,95.1,162.4,63.8,53.3,2008,97,3.15,3.29,9.4,69.0,5200.0,31,37,nissan,gas,std,two,hardtop,fwd,front,ohc,cuatro-o-menos,2bbl,-0.5980446680682675,-0.902146821107074,-0.8598747741748479,-0.23629885108089857,-1.0573746733993867,-0.6635896932949342,-0.6427630434583627,0.15407949463571832,-0.16660312077127354,-0.8641542255579281,0.06728293920511279,0.6540844740325362,0.8912384968401117,12.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,9.017847259860732
134,97.2,173.4,65.2,54.7,2324,120,3.33,3.47,8.5,97.0,5200.0,27,34,nissan,gas,std,four,hatchback,fwd,front,ohc,cuatro-o-menos,2bbl,-0.2578860937466239,-0.045462670277005485,-0.2165482898222597,0.31277731740582676,-0.43272971409444194,-0.10306710615062875,-0.08203276322004881,0.693482587687826,-0.3884393560480282,-0.13744713060744923,0.06728293920511279,0.10327649589987414,0.478309463555118,12.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,1.0,9.099297073182859
135,97.2,173.4,65.2,54.7,2302,120,3.33,3.47,8.5,97.0,5200.0,27,34,nissan,gas,std,four,sedan,fwd,front,ohc,cuatro-o-menos,2bbl,-0.2578860937466239,-0.045462670277005485,-0.2165482898222597,0.31277731740582676,-0.4762176542992166,-0.10306710615062875,-0.08203276322004881,0.693482587687826,-0.3884393560480282,-0.13744713060744923,0.06728293920511279,0.10327649589987414,0.478309463555118,12.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,1.0,9.164191715950203
136,100.4,181.7,66.5,55.1,3095,181,3.43,3.27,9.0,152.0,5200.0,17,22,nissan,gas,std,four,sedan,fwd,front,ohcv,cinco-seis,mpfi,0.26045078141016464,0.600944461712954,0.3808263027908541,0.46965622268774704,1.0913249176274327,1.3835362771451378,0.22948405913456998,0.09414581762992857,-0.26519700311649785,1.2900132344738486,0.06728293920511279,-1.273743449431781,-1.173406669584857,12.0,1.0,0.0,0.0,3.0,1.0,0.0,5.0,3.0,5.0,9.510370887608827
137,100.4,184.6,66.5,56.1,3296,181,3.43,3.27,9.0,152.0,5200.0,17,22,nissan,gas,std,four,wagon,fwd,front,ohcv,cinco-seis,mpfi,0.26045078141016464,0.8267975560226998,0.3808263027908541,0.8618534858925493,1.4886465531346917,1.3835362771451378,0.22948405913456998,0.09414581762992857,-0.26519700311649785,1.2900132344738486,0.06728293920511279,-1.273743449431781,-1.173406669584857,12.0,1.0,0.0,0.0,4.0,1.0,0.0,5.0,3.0,5.0,9.57491403870827
138,100.4,184.6,66.5,55.1,3060,181,3.43,3.27,9.0,152.0,5200.0,19,25,nissan,gas,std,four,sedan,fwd,front,ohcv,cinco-seis,mpfi,0.26045078141016464,0.8267975560226998,0.3808263027908541,0.46965622268774704,1.0221395582107458,1.3835362771451378,0.22948405913456998,0.09414581762992857,-0.26519700311649785,1.2900132344738486,0.06728293920511279,-0.9983394603654501,-0.7604776362998633,12.0,1.0,0.0,0.0,3.0,1.0,0.0,5.0,3.0,5.0,9.510370887608827
139,91.3,170.7,67.9,49.7,3071,181,3.43,3.27,9.0,160.0,5200.0,19,25,nissan,gas,std,two,hatchback,rwd,front,ohcv,cinco-seis,mpfi,-1.213569707316953,-0.25573968911711453,1.0241527871434422,-1.6482089986181843,1.0438835283131331,1.3835362771451378,0.22948405913456998,0.09414581762992857,-0.26519700311649785,1.4976438330311284,0.06728293920511279,-0.9983394603654501,-0.7604776362998633,12.0,1.0,0.0,1.0,2.0,2.0,0.0,5.0,3.0,5.0,9.752606521576492
140,91.3,170.7,67.9,49.7,3139,181,3.43,3.27,7.8,200.0,5200.0,17,23,nissan,gas,turbo,two,hatchback,rwd,front,ohcv,cinco-seis,mpfi,-1.213569707316953,-0.25573968911711453,1.0241527871434422,-1.6482089986181843,1.178300798036982,1.3835362771451378,0.22948405913456998,0.09414581762992857,-0.5609786501521706,2.5357968258175267,0.06728293920511279,-1.273743449431781,-1.035763658489859,12.0,1.0,1.0,1.0,2.0,2.0,0.0,5.0,3.0,5.0,9.888323152016355
141,99.2,178.5,67.9,49.7,3139,181,3.43,3.27,9.0,160.0,5200.0,19,25,nissan,gas,std,two,hatchback,rwd,front,ohcv,cinco-seis,mpfi,0.06607445322636867,0.3517272541987531,1.0241527871434422,-1.6482089986181843,1.178300798036982,1.3835362771451378,0.22948405913456998,0.09414581762992857,-0.26519700311649785,1.4976438330311284,0.06728293920511279,-0.9983394603654501,-0.7604776362998633,12.0,1.0,0.0,1.0,2.0,2.0,0.0,5.0,3.0,5.0,9.820051594294094
142,107.9,186.7,68.4,56.7,3020,120,3.46,3.19,8.4,97.0,5000.0,19,24,peugot,gas,std,four,sedan,rwd,front,l,cuatro-o-menos,mpfi,1.4753028325588868,0.9903463484538942,1.2539122458407943,1.0971718438154312,0.9430705760202464,-0.10306710615062875,0.3229391058409549,-0.1455888903932304,-0.41308782663433413,-0.13744713060744923,-0.3322199160454325,-0.9983394603654501,-0.8981206473948613,13.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,5.0,9.38429367909962
143,107.9,186.7,68.4,56.7,3197,152,3.7,3.52,21.0,95.0,4150.0,28,33,peugot,diesel,turbo,four,sedan,rwd,front,l,cuatro-o-menos,idi,1.4753028325588868,0.9903463484538942,1.2539122458407943,1.0971718438154312,1.292950822213206,0.6767904063979702,1.07057947949204,0.8433167802022997,2.6926194672402297,-0.18935478024676916,-2.03010705086025,0.24097849043303965,0.34066645246012006,13.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,2.0,3.0,9.487972108574462
144,114.2,198.9,68.4,58.7,3230,120,3.46,3.19,8.4,97.0,5000.0,19,24,peugot,gas,std,four,wagon,rwd,front,l,cuatro-o-menos,mpfi,2.495778555523813,1.9404869521017898,1.2539122458407943,1.8815663702250356,1.358182732520368,-0.10306710615062875,0.3229391058409549,-0.1455888903932304,-0.41308782663433413,-0.13744713060744923,-0.3322199160454325,-0.9983394603654501,-0.8981206473948613,13.0,1.0,0.0,0.0,4.0,2.0,0.0,2.0,2.0,5.0,9.42867236629317
145,114.2,198.9,68.4,58.7,3430,152,3.7,3.52,21.0,95.0,4150.0,25,25,peugot,diesel,turbo,four,wagon,rwd,front,l,cuatro-o-menos,idi,2.495778555523813,1.9404869521017898,1.2539122458407943,1.8815663702250356,1.7535276434728646,0.6767904063979702,1.07057947949204,0.8433167802022997,2.6926194672402297,-0.18935478024676916,-2.03010705086025,-0.1721274931664569,-0.7604776362998633,13.0,0.0,1.0,0.0,4.0,2.0,0.0,2.0,2.0,3.0,9.536762272743895
146,107.9,186.7,68.4,56.7,3075,120,3.46,2.19,8.4,95.0,5000.0,19,24,peugot,gas,std,four,sedan,rwd,front,l,cuatro-o-menos,mpfi,1.4753028325588868,0.9903463484538942,1.2539122458407943,1.0971718438154312,1.051790426532183,-0.10306710615062875,0.3229391058409549,-3.142272740682715,-0.41308782663433413,-0.18935478024676916,-0.3322199160454325,-0.9983394603654501,-0.8981206473948613,13.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,5.0,9.65374331942474
147,107.9,186.7,68.4,56.7,3252,152,3.7,3.52,21.0,95.0,4150.0,28,33,peugot,diesel,turbo,four,sedan,rwd,front,l,cuatro-o-menos,idi,1.4753028325588868,0.9903463484538942,1.2539122458407943,1.0971718438154312,1.4016706727251425,0.6767904063979702,1.07057947949204,0.8433167802022997,2.6926194672402297,-0.18935478024676916,-2.03010705086025,0.24097849043303965,0.34066645246012006,13.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,2.0,3.0,9.735068900911164
148,114.2,198.9,68.4,56.7,3285,120,3.46,2.19,8.4,95.0,5000.0,19,24,peugot,gas,std,four,wagon,rwd,front,l,cuatro-o-menos,mpfi,2.495778555523813,1.9404869521017898,1.2539122458407943,1.0971718438154312,1.4669025830323044,-0.10306710615062875,0.3229391058409549,-3.142272740682715,-0.41308782663433413,-0.18935478024676916,-0.3322199160454325,-0.9983394603654501,-0.8981206473948613,13.0,1.0,0.0,0.0,4.0,2.0,0.0,2.0,2.0,5.0,9.722864552377755
149,114.2,198.9,68.4,58.7,3485,152,3.7,3.52,21.0,95.0,4150.0,25,25,peugot,diesel,turbo,four,wagon,rwd,front,l,cuatro-o-menos,idi,2.495778555523813,1.9404869521017898,1.2539122458407943,1.8815663702250356,1.862247493984801,0.6767904063979702,1.07057947949204,0.8433167802022997,2.6926194672402297,-0.18935478024676916,-2.03010705086025,-0.1721274931664569,-0.7604776362998633,13.0,0.0,1.0,0.0,4.0,2.0,0.0,2.0,2.0,3.0,9.74537068443899
150,107.9,186.7,68.4,56.7,3075,120,3.46,3.19,8.4,97.0,5000.0,19,24,peugot,gas,std,four,sedan,rwd,front,l,cuatro-o-menos,mpfi,1.4753028325588868,0.9903463484538942,1.2539122458407943,1.0971718438154312,1.051790426532183,-0.10306710615062875,0.3229391058409549,-0.1455888903932304,-0.41308782663433413,-0.13744713060744923,-0.3322199160454325,-0.9983394603654501,-0.8981206473948613,13.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,5.0,9.718963572186974
151,107.9,186.7,68.4,56.7,3252,152,3.7,3.52,21.0,95.0,4150.0,28,33,peugot,diesel,turbo,four,sedan,rwd,front,l,cuatro-o-menos,idi,1.4753028325588868,0.9903463484538942,1.2539122458407943,1.0971718438154312,1.4016706727251425,0.6767904063979702,1.07057947949204,0.8433167802022997,2.6926194672402297,-0.18935478024676916,-2.03010705086025,0.24097849043303965,0.34066645246012006,13.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,2.0,3.0,9.795345393916424
152,108.0,186.7,68.3,56.0,3130,134,3.61,3.21,7.0,142.0,5600.0,18,24,peugot,gas,turbo,four,sedan,rwd,front,l,cuatro-o-menos,mpfi,1.4915008599075354,0.9903463484538942,1.20796035410132,0.8226337595720684,1.1605102770441196,0.23812055558938328,0.7902143393728824,-0.08565521338744064,-0.7581664148426192,1.0304749862772489,0.8662886497062035,-1.1360414548986155,-0.8981206473948613,13.0,1.0,1.0,0.0,3.0,2.0,0.0,2.0,2.0,5.0,9.806425839692997
153,93.7,157.3,63.8,50.8,1918,90,2.97,3.23,9.4,68.0,5500.0,37,41,plymouth,gas,std,two,hatchback,fwd,front,ohc,cuatro-o-menos,2bbl,-0.8248170509493609,-1.2993367455828326,-0.8598747741748479,-1.216792009092904,-1.23527988332801,-0.8341835241649402,-1.2034933236966752,-0.025721536381650905,-0.16660312077127354,-0.8901080503775881,0.6665372220809308,1.4802964412315294,1.4418105412201034,14.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,8.625509334899697
154,93.7,157.3,63.8,50.8,2128,98,3.03,3.39,7.6,102.0,5500.0,24,30,plymouth,gas,turbo,two,hatchback,fwd,front,ohc,cuatro-o-menos,spdi,-0.8248170509493609,-1.2993367455828326,-0.8598747741748479,-1.216792009092904,-0.8201677268278886,-0.6392191460277905,-1.016583230283905,0.453747879664667,-0.6102755913247828,-0.0076780065091494295,0.6665372220809308,-0.30982948769962243,-0.07226258082487372,14.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,6.0,8.981807323377534
155,93.7,157.3,63.8,50.6,1967,90,2.97,3.23,9.4,68.0,5500.0,31,38,plymouth,gas,std,four,hatchback,fwd,front,ohc,cuatro-o-menos,2bbl,-0.8248170509493609,-1.2993367455828326,-0.8598747741748479,-1.2952314617338627,-1.1384203801446484,-0.8341835241649402,-1.2034933236966752,-0.025721536381650905,-0.16660312077127354,-0.8901080503775881,0.6665372220809308,0.6540844740325362,1.0288815079351097,14.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,1.0,8.736971085254146
156,93.7,167.3,63.8,50.8,1989,90,2.97,3.23,9.4,68.0,5500.0,31,38,plymouth,gas,std,four,sedan,fwd,front,ohc,cuatro-o-menos,2bbl,-0.8248170509493609,-0.5205329721009522,-0.8598747741748479,-1.216792009092904,-1.0949324399398739,-0.8341835241649402,-1.2034933236966752,-0.025721536381650905,-0.16660312077127354,-0.8901080503775881,0.6665372220809308,0.6540844740325362,1.0288815079351097,14.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,1.0,8.808668062106715
157,93.7,167.3,63.8,50.8,2191,98,2.97,3.23,9.4,68.0,5500.0,31,38,plymouth,gas,std,four,sedan,fwd,front,ohc,cuatro-o-menos,2bbl,-0.8248170509493609,-0.5205329721009522,-0.8598747741748479,-1.216792009092904,-0.6956340798778522,-0.6392191460277905,-1.2034933236966752,-0.025721536381650905,-0.16660312077127354,-0.8901080503775881,0.6665372220809308,0.6540844740325362,1.0288815079351097,14.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,1.0,8.937087036176523
